cell_channel,protein_role,puncta_channel,puncta_id,pixel_count,mean_intensity,max_intensity,centroid_x_um,centroid_y_um,centroid_z_um,centroid_inside_cell_flag,overlap_fraction_in_cell_pct,surface_distance_um,inside_mesh_flag,within_surface_threshold_flag,display_threshold_pass_flag,classification
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),175,1607,0,0,398,269,20,False,36,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),176,208,0,0,379,270,16,False,25,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),180,4944,0,0,386,277,23,False,56,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),181,15260,0,0,348,302,20,True,40,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),185,742,0,0,318,305,17,False,18,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),187,29562,0,0,327,310,23,True,35,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),197,627,0,0,369,115,17,True,53,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),200,396,0,0,370,121,18,True,63,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),201,2,0,0,367,124,15,True,100,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),206,1,0,0,357,140,15,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),209,345,0,0,424,185,17,False,23,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),214,1149,0,0,406,196,18,False,20,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),216,10,0,0,296,197,15,True,70,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),218,271,0,0,449,196,19,False,13,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),222,7,0,0,300,201,15,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),223,56,0,0,292,203,16,True,100,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),224,87,0,0,297,205,16,True,83,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),225,20,0,0,235,206,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),226,37,0,0,286,207,16,True,65,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),228,455,0,0,407,209,17,False,60,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),229,59,0,0,230,209,16,True,64,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),231,2,0,0,229,212,15,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),234,4584,0,0,484,217,24,True,33,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),235,162,0,0,270,216,18,False,7,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),239,134,0,0,434,220,17,False,19,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),240,25,0,0,424,228,16,False,32,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),241,127,0,0,383,234,16,False,6,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),242,27,0,0,389,244,15,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),243,256,0,0,390,249,17,True,72,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),248,1,0,0,413,253,15,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),250,1,0,0,418,255,15,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),251,34,0,0,399,263,16,True,100,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),255,882,0,0,368,273,18,False,24,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),259,13,0,0,385,279,15,False,15,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),260,49,0,0,360,290,16,True,57,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),261,117,0,0,350,294,16,False,10,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),263,68,0,0,329,304,16,False,25,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),270,3250,0,0,302,338,22,True,13,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),272,1,0,0,362,117,16,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),276,26,0,0,377,119,17,False,23,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),277,36,0,0,363,120,17,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),281,7,0,0,359,139,16,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),282,283,0,0,350,154,19,True,3,2,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),286,7,0,0,285,197,16,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),289,3,0,0,282,205,16,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),292,43,0,0,286,210,16,False,33,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),293,110,0,0,386,211,17,True,84,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),294,6,0,0,393,212,16,True,67,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),295,47,0,0,279,213,17,False,51,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),305,105,0,0,425,221,17,False,46,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),306,17,0,0,445,221,17,True,100,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),308,30,0,0,400,226,16,False,30,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),312,42,0,0,411,230,17,True,100,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),314,192,0,0,429,234,17,True,85,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),315,308,0,0,463,239,19,False,6,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),316,3,0,0,406,243,16,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),319,1,0,0,384,255,16,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),320,274,0,0,368,257,17,False,26,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),323,1547,0,0,359,255,23,True,41,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),324,252,0,0,394,263,18,False,9,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),327,29,0,0,361,267,17,True,100,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),330,175,0,0,394,273,19,False,15,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),332,23,0,0,361,276,16,False,48,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),338,6,0,0,352,287,16,True,50,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),339,5,0,0,357,287,16,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),340,57,0,0,370,290,17,False,30,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),341,28,0,0,364,292,16,False,50,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),342,13,0,0,329,297,17,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),352,290,0,0,350,331,19,False,7,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),356,207,0,0,291,335,18,True,67,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),359,1593,0,0,266,350,21,True,21,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),367,488,0,0,372,111,19,False,17,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),368,1759,0,0,382,111,24,False,26,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),371,24,0,0,360,119,18,False,38,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),373,66,0,0,365,122,19,False,24,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),378,569,0,0,362,136,20,True,58,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),380,1061,0,0,384,185,24,True,22,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),386,410,0,0,243,200,19,False,29,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),387,10,0,0,299,201,17,True,100,2,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),390,40,0,0,304,204,18,True,62,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),395,85,0,0,439,209,19,True,14,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),398,52,0,0,302,212,18,False,21,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),400,7,0,0,418,214,18,False,29,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),401,9,0,0,274,214,18,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),412,9,0,0,416,236,18,True,100,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),413,6,0,0,384,242,17,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),416,55,0,0,370,249,18,False,7,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),422,268,0,0,385,257,21,False,41,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),423,4814,0,0,479,259,24,False,29,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),424,10,0,0,405,263,17,True,80,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),428,22,0,0,363,274,18,False,14,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),429,20,0,0,341,276,17,False,15,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),430,20,0,0,363,277,18,True,90,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),435,25,0,0,353,293,17,True,100,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),436,30,0,0,329,295,18,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),439,11,0,0,362,302,18,True,55,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),440,142,0,0,331,302,19,False,15,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),442,83,0,0,346,309,18,True,58,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),443,266,0,0,345,312,20,True,77,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),464,2175,0,0,395,103,24,True,18,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),469,25,0,0,365,134,19,True,100,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),477,1141,0,0,377,182,23,False,24,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),485,167,0,0,247,202,19,False,52,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),486,1511,0,0,492,201,24,True,29,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),488,2,0,0,379,203,18,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),491,2564,0,0,352,207,23,True,17,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),495,69,0,0,383,212,19,True,100,2,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),501,91,0,0,438,216,19,False,45,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),508,3135,0,0,492,230,25,True,22,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),509,705,0,0,476,235,24,True,7,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),510,2,0,0,420,241,18,True,100,2,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),511,29,0,0,410,242,18,True,100,2,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),512,1,0,0,390,242,18,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),515,2424,0,0,457,252,25,False,25,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),516,73,0,0,423,251,19,False,29,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),518,6,0,0,381,253,18,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),520,1,0,0,373,258,18,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),522,613,0,0,368,257,24,False,9,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),523,6,0,0,406,263,18,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),531,1150,0,0,399,295,23,True,20,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),533,1,0,0,329,299,18,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),534,2328,0,0,399,304,23,True,16,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),538,134,0,0,355,307,19,True,61,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),540,28,0,0,361,317,19,True,100,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),550,4167,0,0,327,355,27,False,33,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),552,13978,0,0,417,68,27,False,23,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),553,1265,0,0,411,89,23,False,41,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),568,823,0,0,356,149,22,False,33,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),569,53,0,0,351,150,20,False,4,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),577,6,0,0,462,191,19,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),582,16,0,0,251,198,20,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),583,117,0,0,361,199,21,False,21,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),584,19,0,0,452,200,19,True,100,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),588,1,0,0,305,202,19,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),592,24,0,0,417,207,20,True,96,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),596,47,0,0,419,211,19,False,30,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),597,278,0,0,365,211,22,True,56,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),598,6,0,0,388,211,19,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),600,9,0,0,307,213,19,False,11,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),601,42,0,0,426,213,20,True,38,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),603,12,0,0,377,217,19,False,42,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),606,45,0,0,398,224,20,True,71,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),608,261,0,0,473,228,22,False,27,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),613,80,0,0,410,245,22,True,100,2,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),615,148,0,0,405,248,21,True,91,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),616,691,0,0,472,249,23,True,28,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),617,22,0,0,385,252,19,True,55,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),620,2,0,0,381,255,19,True,100,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),622,2,0,0,373,258,19,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),625,2,0,0,364,261,19,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),628,6,0,0,408,266,19,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),633,620,0,0,372,277,22,True,45,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),636,1,0,0,370,290,19,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),641,2,0,0,330,298,19,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),644,47,0,0,361,307,20,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),645,56,0,0,314,307,21,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),646,1183,0,0,343,308,27,False,35,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),647,10,0,0,343,316,19,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),648,10,0,0,317,318,19,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),655,4391,0,0,267,330,29,True,25,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),656,2209,0,0,331,332,25,True,27,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),658,339,0,0,287,335,21,True,40,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),667,60,0,0,391,85,22,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),672,1095,0,0,388,116,26,True,15,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),676,208,0,0,362,127,21,False,25,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),678,252,0,0,367,132,22,False,41,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),682,35,0,0,387,182,21,False,17,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),690,101,0,0,345,207,21,False,8,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),693,415,0,0,431,212,21,True,83,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),694,3,0,0,452,212,20,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),695,18,0,0,399,213,21,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),696,17,0,0,407,214,21,True,100,2,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),697,17,0,0,442,214,21,False,0,0,False,True,True,surface_shell
