channel_a,channel_b,puncta_id_a,puncta_id_b,match_mode,centroid_distance_um,voxel_overlap_fraction_min_object_pct,pixel_count_a,pixel_count_b,mean_intensity_a,max_intensity_a,mean_intensity_b,max_intensity_b,centroid_x_a_um,centroid_y_a_um,centroid_z_a_um,centroid_x_b_um,centroid_y_b_um,centroid_z_b_um,inside_mesh_flag_a,inside_mesh_flag_b,within_surface_threshold_flag_a,within_surface_threshold_flag_b
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),788,2043,centroid_distance,1,,59,5,11276,22063,1,1,85,38,9,84,39,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3394,7622,centroid_distance,1,,20,8,12214,29919,1,1,74,80,21,75,80,22,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3461,7702,centroid_distance,1,,214,98,9837,17247,1,1,72,66,23,72,66,23,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1666,4645,centroid_distance,1,,5,7,9684,11167,1,1,100,61,12,100,61,12,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2356,5762,centroid_distance,1,,779,2,9512,49471,1,1,53,69,15,53,69,15,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),933,2176,centroid_distance,1,,343,222,11355,35711,1,1,57,61,10,56,62,9,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),101,281,centroid_distance,1,,274,117,11309,49119,1,1,72,61,5,73,61,5,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3079,6965,centroid_distance,1,,30,4,9275,35775,1,1,73,79,18,73,79,18,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1835,4072,centroid_distance,1,,1,245,8607,8607,1,1,56,48,13,56,47,12,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),432,1368,centroid_distance,1,,1,1,5995,5995,1,1,73,70,7,74,70,7,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2,15,centroid_distance,1,,74,3,10365,27535,1,1,54,42,2,54,42,3,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),659,1709,centroid_distance,1,,436,30,9122,39359,1,1,93,58,8,92,59,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3270,7515,centroid_distance,1,,42,2,9663,19103,1,1,83,54,20,84,54,21,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3109,7252,centroid_distance,1,,1,3,8375,8375,1,1,54,60,19,54,60,19,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2702,6559,centroid_distance,1,,1036,962,8565,32799,1,1,93,34,18,93,34,18,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1210,2992,centroid_distance,1,,3,2,11674,13199,1,1,68,77,10,68,77,9,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),815,3715,centroid_distance,1,,1716,6,10631,46143,1,1,55,52,11,54,52,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2760,6690,centroid_distance,1,,41,4,9325,18079,1,1,89,37,17,89,37,17,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1106,3568,centroid_distance,1,,164,6,10041,17615,1,1,62,60,10,63,60,10,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),459,861,centroid_distance,1,,4,83,10481,12463,1,1,96,43,7,96,43,7,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1231,2804,centroid_distance,1,,120,107,9929,21583,1,1,88,33,10,88,33,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),493,1745,centroid_distance,1,,72,12,8389,20463,1,1,70,67,7,70,67,8,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1220,3436,centroid_distance,1,,10,16,7895,10959,1,1,64,83,10,64,83,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),756,1958,centroid_distance,1,,142,113,9797,26655,1,1,48,65,8,48,65,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1039,3221,centroid_distance,1,,143,5,11164,34911,1,1,65,79,10,66,79,10,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2184,5490,centroid_distance,1,,16,19,8933,10823,1,1,80,55,14,79,55,14,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),668,2961,centroid_distance,1,,2239,9,9025,39743,1,1,47,64,10,47,64,9,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2300,5456,centroid_distance,1,,20,4,7866,11239,1,1,87,26,14,87,25,14,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3313,7428,centroid_distance,1,,34,2,9923,18655,1,1,71,66,20,72,66,20,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1890,4539,centroid_distance,1,,18,60,8127,13647,1,1,78,77,13,78,77,12,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2854,6377,centroid_distance,1,,55,133,8956,18143,1,1,55,92,17,55,92,17,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),633,1608,centroid_distance,1,,26,5,12338,23039,1,1,86,37,8,86,37,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),989,2031,centroid_distance,1,,17,236,10729,17023,1,1,77,36,9,78,36,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),539,1361,centroid_distance,1,,768,89,8784,24511,1,1,83,65,8,84,65,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2065,5192,centroid_distance,1,,36,5,9363,14039,1,1,55,81,13,56,82,13,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2058,5308,centroid_distance,1,,34,36,8287,18143,1,1,78,76,14,78,76,14,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1164,3086,centroid_distance,1,,9,11,8901,13631,1,1,73,44,10,73,45,10,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),94,204,centroid_distance,1,,10,7,13732,19727,1,1,86,53,4,86,53,4,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1054,2783,centroid_distance,1,,1,1,8171,8171,1,1,91,22,9,90,22,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),359,985,centroid_distance,1,,1,6,10175,10175,1,1,59,41,6,60,41,7,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1965,4665,centroid_distance,1,,1,74,8415,8415,1,1,57,70,13,56,71,12,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1927,5089,centroid_distance,1,,96,31,7964,15175,1,1,79,48,13,80,48,13,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3126,6966,centroid_distance,1,,56,79,10078,38111,1,1,65,80,19,65,79,18,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),469,1863,centroid_distance,1,,301,26,8929,22303,1,1,62,47,8,62,47,8,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2935,6670,centroid_distance,1,,1,5,7311,7311,1,1,83,83,17,82,83,17,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1452,3541,centroid_distance,1,,2,35,9233,10487,1,1,88,54,11,88,54,10,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),362,738,centroid_distance,1,,38,189,9677,23551,1,1,55,42,6,55,41,6,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1186,2909,centroid_distance,1,,2,34,9267,9895,1,1,86,56,10,86,55,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1594,3774,centroid_distance,1,,1,21,6295,6295,1,1,81,66,11,82,66,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1308,3906,centroid_distance,1,,150,349,9501,29823,1,1,68,53,11,68,53,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),990,2309,centroid_distance,1,,1,40,7603,7603,1,1,76,37,9,76,38,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2606,6082,centroid_distance,1,,93,1,10221,25599,1,1,66,61,16,65,61,16,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1509,3139,centroid_distance,1,,23,1991,11015,15143,1,1,48,56,11,48,56,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1503,4074,centroid_distance,1,,1,12,7687,7687,1,1,78,48,11,77,48,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3135,6888,centroid_distance,1,,1,146,10199,10199,1,1,87,35,19,87,35,18,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3099,7006,centroid_distance,1,,12,127,8962,12143,1,1,87,52,19,87,51,19,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2640,6373,centroid_distance,1,,4,9,7900,8087,1,1,62,88,16,62,88,16,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1395,3391,centroid_distance,1,,1,30,11359,11359,1,1,51,62,10,51,62,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),741,1924,centroid_distance,1,,434,90,8806,18031,1,1,90,59,9,90,59,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1800,4872,centroid_distance,1,,211,2,8959,17183,1,1,43,60,13,44,61,13,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),771,1776,centroid_distance,1,,115,24,10222,19391,1,1,56,83,8,56,84,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3253,7283,centroid_distance,1,,1,25,7223,7223,1,1,82,77,19,81,77,19,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),566,2305,centroid_distance,1,,801,48,9073,27967,1,1,83,37,9,83,36,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),125,261,centroid_distance,1,,1,1,9615,9615,1,1,103,46,4,102,46,4,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2873,6010,centroid_distance,1,,6,227,9072,11087,1,1,80,71,17,80,72,17,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),453,848,centroid_distance,1,,13,35,11080,21759,1,1,53,41,7,52,41,7,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2675,6728,centroid_distance,1,,418,29,9508,20991,1,1,69,68,17,68,67,17,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1849,5242,centroid_distance,1,,123,2,10874,23759,1,1,74,54,13,74,53,13,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),405,1277,centroid_distance,1,,66,18,10967,17471,1,1,62,42,7,62,41,7,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1814,4678,centroid_distance,1,,10,1,11232,13743,1,1,84,75,12,85,75,12,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1950,5378,centroid_distance,1,,278,84,9223,19071,1,1,62,59,14,63,59,14,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1133,4693,centroid_distance,1,,12661,750,10339,65535,1,1,66,82,13,66,82,13,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1021,2457,centroid_distance,1,,14,2,10777,16191,1,1,72,61,9,72,60,9,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2297,5450,centroid_distance,1,,10,20,10459,15655,1,1,58,90,14,58,90,14,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),193,373,centroid_distance,1,,9,48,9010,12335,1,1,74,66,5,74,66,5,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),246,847,centroid_distance,1,,34,89,10541,20719,1,1,64,40,6,64,40,6,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1703,3443,centroid_distance,1,,303,505,9360,38655,1,1,55,89,12,55,89,12,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),683,2533,centroid_distance,1,,467,125,9665,36095,1,1,66,78,9,67,78,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1339,4368,centroid_distance,1,,972,363,10147,39647,1,1,66,85,12,66,86,12,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1078,2626,centroid_distance,1,,123,38,12403,24079,1,1,107,49,10,107,49,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1077,1652,centroid_distance,1,,10,1873,9865,11959,1,1,57,49,9,57,48,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2913,6409,centroid_distance,1,,109,388,8693,21055,1,1,55,60,18,55,60,17,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1362,3696,centroid_distance,1,,114,268,9443,20575,1,1,67,48,11,66,47,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),224,549,centroid_distance,1,,1,9,8003,8003,1,1,66,63,5,65,63,5,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2139,5055,centroid_distance,1,,142,120,8914,18191,1,1,55,81,14,55,80,13,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1201,3793,centroid_distance,1,,145,2,9128,17599,1,1,81,72,10,80,72,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3443,7616,centroid_distance,1,,352,702,9013,21535,1,1,77,65,23,76,66,23,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1040,1383,centroid_distance,1,,24,683,9553,13855,1,1,64,80,9,64,80,8,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),697,2291,centroid_distance,1,,106,174,11519,41631,1,1,80,33,8,80,33,9,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),337,790,centroid_distance,1,,3,26,11770,12839,1,1,75,58,6,75,57,6,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),799,3503,centroid_distance,1,,720,70,8509,23391,1,1,69,46,10,69,46,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1933,4606,centroid_distance,1,,178,430,9306,20175,1,1,69,54,13,69,54,13,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2330,5741,centroid_distance,1,,56,2,10506,18895,1,1,86,58,15,85,58,15,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),818,3549,centroid_distance,1,,707,14,10860,44543,1,1,50,56,10,50,56,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1463,3585,centroid_distance,1,,200,79,11766,36639,1,1,60,62,11,59,62,11,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1461,4297,centroid_distance,1,,138,7,9907,23615,1,1,78,60,11,78,60,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3360,7418,centroid_distance,1,,12,501,11234,14279,1,1,70,58,21,69,58,21,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2701,6041,centroid_distance,1,,61,61,10022,23295,1,1,87,26,16,88,27,16,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1284,3839,centroid_distance,1,,46,15,10637,17343,1,1,84,31,11,84,31,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2641,6154,centroid_distance,1,,1,21,6431,6431,1,1,53,88,16,54,87,16,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),881,2816,centroid_distance,1,,622,66,9306,31439,1,1,83,38,9,82,39,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1589,5275,centroid_distance,1,,3459,8,8815,30175,1,1,64,61,13,63,61,13,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2771,6417,centroid_distance,1,,158,3,9355,19695,1,1,63,64,17,63,63,16,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),96,362,centroid_distance,1,,13,1,11476,14479,1,1,81,57,4,81,56,5,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),219,144,centroid_distance,1,,128,1774,11340,29903,1,1,78,51,5,79,52,5,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1985,4919,centroid_distance,1,,18,33,10864,16815,1,1,74,79,13,74,79,13,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2262,5515,centroid_distance,1,,904,247,8952,25295,1,1,76,62,15,75,63,15,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1399,4307,centroid_distance,1,,218,7,9026,29823,1,1,66,63,11,66,64,11,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1283,3465,centroid_distance,1,,76,11,10295,27679,1,1,82,30,10,82,30,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2009,5343,centroid_distance,1,,46,20,8566,11975,1,1,86,41,13,86,41,14,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3141,7312,centroid_distance,1,,549,28,9115,20143,1,1,89,46,20,89,46,20,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1091,2656,centroid_distance,1,,47,24,9312,18831,1,1,57,56,10,57,55,9,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),6,129,centroid_distance,1,,492,22,12070,58591,1,1,103,45,4,103,45,4,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2851,6264,centroid_distance,1,,12,227,12337,29791,1,1,59,88,17,60,88,16,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2706,6695,centroid_distance,1,,421,11,9682,20479,1,1,89,45,17,89,46,17,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2354,5529,centroid_distance,1,,52,15,11447,21423,1,1,60,68,15,59,68,14,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),711,1825,centroid_distance,1,,62,165,10565,19935,1,1,82,38,8,83,38,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),787,2314,centroid_distance,1,,68,3,11213,26079,1,1,76,38,9,76,38,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1774,4570,centroid_distance,1,,13,88,6537,8207,1,1,93,31,12,93,31,12,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2280,5544,centroid_distance,1,,13,213,7464,8967,1,1,75,75,14,75,75,15,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2350,5524,centroid_distance,1,,53,65,9460,20879,1,1,84,66,14,85,65,15,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),664,2474,centroid_distance,1,,821,132,9179,31231,1,1,100,62,9,100,62,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1582,3929,centroid_distance,1,,25,302,9437,17791,1,1,85,57,12,85,57,11,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),973,3001,centroid_distance,1,,25,2,9193,14199,1,1,66,80,9,66,80,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1571,4080,centroid_distance,1,,1,2,4683,4683,1,1,52,50,11,52,50,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2718,6408,centroid_distance,1,,4,1,5589,6599,1,1,55,59,16,55,59,16,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2482,5650,centroid_distance,1,,176,179,10127,24591,1,1,60,70,15,60,70,15,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1726,5125,centroid_distance,1,,561,1,10221,44511,1,1,69,56,13,68,56,13,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),5,318,centroid_distance,1,,3813,7,9229,40991,1,1,60,42,5,59,41,5,True,True,True,True
