cell_channel,protein_role,puncta_channel,puncta_id,pixel_count,mean_intensity,max_intensity,centroid_x_um,centroid_y_um,centroid_z_um,centroid_inside_cell_flag,overlap_fraction_in_cell_pct,surface_distance_um,inside_mesh_flag,within_surface_threshold_flag,display_threshold_pass_flag,classification
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6228,65,1,1,44,73,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6229,41,1,1,51,73,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6230,2218,1,1,74,73,17,False,21,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6231,77,1,1,56,74,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6232,40,1,1,88,74,16,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6233,531,1,1,72,75,17,True,29,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6234,44,1,1,89,76,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6235,3,1,1,65,76,16,False,33,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6236,7,1,1,71,77,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6237,67,1,1,64,77,16,False,61,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6238,6,1,1,41,77,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6239,10,1,1,50,77,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6240,246,1,1,71,77,17,False,6,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6241,9,1,1,57,77,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6242,3,1,1,69,77,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6243,13,1,1,51,78,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6244,11,1,1,68,78,16,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6245,232,1,1,41,78,16,False,19,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6246,170,1,1,62,78,16,False,1,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6247,3,1,1,50,79,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6248,43,1,1,67,79,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6249,48,1,1,55,80,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6250,26,1,1,50,81,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6251,11,1,1,68,81,16,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6252,12,1,1,57,81,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6253,20,1,1,59,81,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6254,6,1,1,69,81,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6255,843,1,1,39,81,17,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6256,19,1,1,40,81,16,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6257,302,1,1,68,83,17,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6258,6,1,1,41,83,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6259,84,1,1,68,84,16,False,7,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6260,90,1,1,69,84,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6261,1371,1,1,64,85,17,False,19,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6262,12,1,1,53,87,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6263,97,1,1,68,87,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6264,227,1,1,60,88,16,False,11,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6265,242,1,1,59,89,17,True,52,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6266,9,1,1,60,93,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6267,1067,1,1,57,95,17,True,18,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6268,2,1,1,57,95,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6270,9,1,1,89,27,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6271,1,1,1,97,30,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6272,71,1,1,92,31,16,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6273,27,1,1,91,32,16,False,48,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6274,16,1,1,93,37,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6275,612,1,1,87,39,18,False,21,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6276,4,1,1,87,40,16,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6277,825,1,1,90,44,17,True,46,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6278,27,1,1,82,44,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6279,50,1,1,91,45,17,False,22,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6281,5,1,1,63,48,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6282,81,1,1,84,49,16,True,62,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6283,109,1,1,88,49,17,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6285,57,1,1,84,51,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6286,4812,1,1,86,51,19,False,13,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6287,6,1,1,89,52,16,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6288,6,1,1,83,53,16,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6289,24,1,1,88,53,16,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6291,14,1,1,60,54,17,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6292,607,1,1,61,55,17,False,9,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6293,9,1,1,56,55,16,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6294,12,1,1,91,57,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6295,1,1,1,91,57,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6296,7,1,1,49,58,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6297,288,1,1,54,59,17,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6298,16,1,1,90,58,16,False,50,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6299,161,1,1,48,59,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6300,93,1,1,91,59,16,True,61,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6301,35,1,1,58,60,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6302,19,1,1,91,60,16,False,32,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6303,18,1,1,65,60,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6304,2,1,1,63,60,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6306,2,1,1,72,60,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6307,1,1,1,91,61,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6308,9,1,1,63,62,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6309,24,1,1,84,62,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6310,19,1,1,53,63,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6311,2,1,1,60,63,16,False,50,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6312,9,1,1,68,64,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6313,72,1,1,64,64,17,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6314,41,1,1,81,65,17,False,71,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6315,13,1,1,81,65,16,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6316,4,1,1,79,65,16,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6317,1,1,1,73,66,16,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6318,42,1,1,70,66,17,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6319,6,1,1,63,66,16,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6320,3,1,1,55,67,16,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6321,57,1,1,58,67,16,False,25,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6322,557,1,1,67,67,17,False,19,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6323,522,1,1,76,68,17,False,5,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6324,88,1,1,48,69,17,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6325,37,1,1,67,69,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6326,69,1,1,74,70,16,False,1,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6327,32,1,1,78,70,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6328,872,1,1,49,70,17,False,11,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6329,330,1,1,47,70,17,False,4,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6330,10,1,1,85,70,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6331,248,1,1,64,71,17,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6333,361,1,1,78,71,17,False,18,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6335,6,1,1,81,71,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6336,462,1,1,46,71,17,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6337,69,1,1,57,71,16,True,49,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6338,59,1,1,58,71,16,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6339,31,1,1,49,72,16,True,55,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6340,9,1,1,51,73,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6341,172,1,1,89,73,17,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6342,9,1,1,73,73,16,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6343,14,1,1,89,74,16,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6344,1,1,1,50,74,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6345,19,1,1,66,74,16,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6346,147,1,1,89,75,16,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6347,193,1,1,81,75,17,True,54,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6348,88,1,1,46,75,16,False,45,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6349,146,1,1,65,75,16,False,5,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6350,73,1,1,66,76,16,True,96,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6351,127,1,1,78,76,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6352,55,1,1,48,76,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6353,5,1,1,76,76,16,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6354,2,1,1,79,76,16,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6355,3,1,1,57,77,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6356,8,1,1,72,77,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6357,44,1,1,82,78,17,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6359,129,1,1,86,78,17,False,1,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6360,4,1,1,63,78,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6361,44,1,1,57,78,17,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6362,12,1,1,69,79,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6363,77,1,1,65,80,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6364,32,1,1,71,81,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6365,46,1,1,67,81,16,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6366,249,1,1,62,82,17,False,25,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6367,2,1,1,70,82,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6368,11,1,1,66,82,16,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6369,41,1,1,70,83,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6370,2,1,1,65,84,16,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6371,2,1,1,61,84,16,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6372,47,1,1,84,85,16,False,40,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6373,9,1,1,62,88,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6374,695,1,1,66,88,17,False,37,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6375,94,1,1,68,88,17,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6376,90,1,1,63,92,17,True,62,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6377,133,1,1,55,92,17,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6379,1,1,1,62,93,16,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6380,42,1,1,61,94,17,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6382,12,1,1,97,29,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6383,525,1,1,85,31,17,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6384,4,1,1,94,32,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6385,2,1,1,86,37,16,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6386,43,1,1,82,39,17,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6387,152,1,1,85,39,17,False,5,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6388,200,1,1,89,42,18,False,9,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6389,1,1,1,88,44,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6392,3072,1,1,87,46,20,True,16,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6393,243,1,1,83,48,17,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6394,8,1,1,63,48,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6395,77,1,1,81,48,17,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6398,1058,1,1,83,49,18,False,21,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6399,13,1,1,86,50,16,False,15,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6400,2,1,1,82,56,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6401,1758,1,1,90,56,18,True,25,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6402,16,1,1,83,57,17,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6403,329,1,1,92,57,17,False,11,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6404,4,1,1,55,57,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6405,6,1,1,63,57,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6406,17,1,1,83,58,17,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6407,12,1,1,92,59,17,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6408,1,1,1,55,59,16,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),6409,388,1,1,55,60,17,False,4,0,False,True,True,surface_shell
